id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
308277,tv,Mr. Kurosaki's Pure Love Never Stops,2026-01-07,13.3553,0.0,0,ja,JP,Drama
250504,tv,The Beast in Me,2025-11-13,13.3396,7.118,173,en,US,Drama; Mystery
282946,tv,Kunon the Sorcerer Can See,2026-01-04,13.2963,8.7,3,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
285291,tv,Reincarnated as a Dragon Hatchling,2026-01-10,13.1616,9.2,4,ja,JP,Animation; Action & Adventure; Sci-Fi & Fantasy
281013,tv,Dynamite Kiss,2025-11-12,13.1549,8.121,58,ko,KR,Drama; Comedy
311025,tv,Affinity,2026-01-22,13.0957,10.0,2,zh,CN,Sci-Fi & Fantasy; Drama
282810,tv,The Judge Returns,2026-01-02,13.0887,10.0,2,ko,KR,Crime; Sci-Fi & Fantasy; Drama
282471,tv,ClaireBell,2025-10-27,13.0861,8.261,23,th,TH,Drama
285788,tv,Tojima Wants to Be a Kamen Rider,2025-10-05,12.4297,7.7,10,ja,JP,Animation; Action & Adventure; Comedy
306555,tv,Tu Juliet Jatt Di,2025-11-17,12.2059,0.0,0,hi,IN,Drama; Soap
272484,tv,Fated Hearts,2025-10-02,12.1916,9.4,11,zh,CN,Drama; Mystery
293550,tv,Gomorrah: The Origins,2026-01-09,12.1803,7.5,5,it,IT,Crime; Drama
284512,tv,Glory,2025-12-29,12.1554,8.6,5,zh,CN,Mystery
306762,tv,Love Through a Prism,2026-01-15,12.13,8.5,16,ja,JP,Animation; Drama
312182,tv,El Mochaorejas,2026-01-23,12.0449,8.7,9,es,MX,Drama
306979,tv,LOVE (X),2025-11-29,12.0178,1.0,1,th,TH,Reality
305469,tv,Vicdansız,2025-12-18,11.9475,10.0,1,tr,TR,Drama; Mystery; Sci-Fi & Fantasy
228305,tv,Task,2025-09-07,11.9396,6.751,265,en,US,Crime; Drama
308606,tv,Pelayo: Más Allá Del Límite,2026-01-09,11.8518,6.375,8,es,ES,Documentary; Crime
284838,tv,9-1-1: Nashville,2025-10-09,11.6715,7.939,33,en,US,Drama; Action & Adventure
297594,tv,Bindiya Ke Bahubali,2025-08-08,11.669,0.0,0,hi,IN,Comedy
283950,tv,The Inner Eye,2026-01-25,11.6656,8.5,2,zh,CN,Drama
246473,tv,Made in Korea,2025-12-24,11.5465,7.8,16,ko,KR,Crime; Drama
